index,dataset,dataset_key,data,model,data_link,model_link,split,part,openfwi_input
6,Style_B,style-b,data7.npy,model7.npy,https://www.googleapis.com/drive/v2/files/1SfcGBy5PMl7rVdUw_yUYq_5mZmMedtfS,https://www.googleapis.com/drive/v2/files/1hMs8-JgrFNPaR1GJh2v_Na9JUn3u6F6a,train,2,style-b	/kaggle/input/waveform-inversion-2/Style_B/data/data7.npy	/kaggle/input/waveform-inversion-2/Style_B/model/model7.npy
7,Style_B,style-b,data8.npy,model8.npy,https://www.googleapis.com/drive/v2/files/1VEYTKKCv9BgLMJyLEGMwi9WLHJnFNF0j,https://www.googleapis.com/drive/v2/files/1rHDK1smz80xxcmCB3o80bLadz4p5IPuA,train,2,style-b	/kaggle/input/waveform-inversion-2/Style_B/data/data8.npy	/kaggle/input/waveform-inversion-2/Style_B/model/model8.npy
8,Style_B,style-b,data9.npy,model9.npy,https://www.googleapis.com/drive/v2/files/16hJDHedYnHZIqwZiWE-zHVszOAV6Pr4R,https://www.googleapis.com/drive/v2/files/1vfbtyC9QXCMxXUXM9VJXXIJnIYPmgNVT,train,2,style-b	/kaggle/input/waveform-inversion-2/Style_B/data/data9.npy	/kaggle/input/waveform-inversion-2/Style_B/model/model9.npy
9,Style_B,style-b,data10.npy,model10.npy,https://www.googleapis.com/drive/v2/files/1zut50oSRRdiA-6OJRxvZ63YeeYfs-W5q,https://www.googleapis.com/drive/v2/files/1vKLU2ehc_LsizvL2GSzKSoFT2p59NEyT,train,2,style-b	/kaggle/input/waveform-inversion-2/Style_B/data/data10.npy	/kaggle/input/waveform-inversion-2/Style_B/model/model10.npy
8,CurveFault_A,curvefault-a,seis2_1_8.npy,vel2_1_8.npy,https://www.googleapis.com/drive/v2/files/1tGPx1wzEG-sgdikTZiOu3cpMCh03c26Q,https://www.googleapis.com/drive/v2/files/1vhI0tVP5ZPRi-4OZv4LTids-t3mtp56q,train,3,curvefault-a	/kaggle/input/waveform-inversion-3/CurveFault_A/seis2_1_8.npy	/kaggle/input/waveform-inversion-3/CurveFault_A/vel2_1_8.npy
9,CurveFault_A,curvefault-a,seis2_1_9.npy,vel2_1_9.npy,https://www.googleapis.com/drive/v2/files/1EBC8T2ZUNI77_TjVXjBPqoLki1fm66qL,https://www.googleapis.com/drive/v2/files/17df05Ayp0xCKiQdCFJm3-NL4tmKtPYMy,train,3,curvefault-a	/kaggle/input/waveform-inversion-3/CurveFault_A/seis2_1_9.npy	/kaggle/input/waveform-inversion-3/CurveFault_A/vel2_1_9.npy
10,CurveFault_A,curvefault-a,seis2_1_10.npy,vel2_1_10.npy,https://www.googleapis.com/drive/v2/files/1aq4or9T1W5V4ZlAqhsvANnFVdVt7QQ8w,https://www.googleapis.com/drive/v2/files/1XHLFirTdzWe5jilvbzio76Q8l4vjnLkt,train,3,curvefault-a	/kaggle/input/waveform-inversion-3/CurveFault_A/seis2_1_10.npy	/kaggle/input/waveform-inversion-3/CurveFault_A/vel2_1_10.npy
11,CurveFault_A,curvefault-a,seis2_1_11.npy,vel2_1_11.npy,https://www.googleapis.com/drive/v2/files/15Hqyx9ZF2JOYsyGuDAthE3oF2G6_qUOE,https://www.googleapis.com/drive/v2/files/1U3jE-XtrLE3eBI52s00Zy2MCb0pvNFzd,train,3,curvefault-a	/kaggle/input/waveform-inversion-3/CurveFault_A/seis2_1_11.npy	/kaggle/input/waveform-inversion-3/CurveFault_A/vel2_1_11.npy
8,CurveFault_B,curvefault-b,seis6_1_8.npy,vel6_1_8.npy,https://www.googleapis.com/drive/v2/files/13R0ULu5xM6FvQxa_Obab0HTu940e8ify,https://www.googleapis.com/drive/v2/files/1XPB-KBK23BRQpn3iu-dcR9THLwta7oPx,train,3,curvefault-b	/kaggle/input/waveform-inversion-3/CurveFault_B/seis6_1_8.npy	/kaggle/input/waveform-inversion-3/CurveFault_B/vel6_1_8.npy
9,CurveFault_B,curvefault-b,seis6_1_9.npy,vel6_1_9.npy,https://www.googleapis.com/drive/v2/files/1vrwSClLo3StWm3bZ9Tchx8Bt8kOgLLsG,https://www.googleapis.com/drive/v2/files/1VoZL3KepvmJgp871RAyKxfTJKn5UNZlm,train,3,curvefault-b	/kaggle/input/waveform-inversion-3/CurveFault_B/seis6_1_9.npy	/kaggle/input/waveform-inversion-3/CurveFault_B/vel6_1_9.npy
10,CurveFault_B,curvefault-b,seis6_1_10.npy,vel6_1_10.npy,https://www.googleapis.com/drive/v2/files/1cc0WF6ucsB0GG7iXT-BPMbbcVPicAerV,https://www.googleapis.com/drive/v2/files/1ySDcfZBfA__bLZ1uSoy1APJbtX_qWIf-,train,3,curvefault-b	/kaggle/input/waveform-inversion-3/CurveFault_B/seis6_1_10.npy	/kaggle/input/waveform-inversion-3/CurveFault_B/vel6_1_10.npy
11,CurveFault_B,curvefault-b,seis6_1_11.npy,vel6_1_11.npy,https://www.googleapis.com/drive/v2/files/1vynemXUMjBF3Dcb3_5-U0GD6COqAzNKY,https://www.googleapis.com/drive/v2/files/18qmTtbJ1fOBA_xRYD2A07IvTJpkogwnm,train,3,curvefault-b	/kaggle/input/waveform-inversion-3/CurveFault_B/seis6_1_11.npy	/kaggle/input/waveform-inversion-3/CurveFault_B/vel6_1_11.npy
4,CurveVel_A,curvevel-a,data5.npy,model5.npy,https://www.googleapis.com/drive/v2/files/1-BS8x3zTgTsyf_91-UZvGAE3oFaAeKB-,https://www.googleapis.com/drive/v2/files/1cBstJhLCPphg4YJ1065aWIvPH4J30XcW,train,3,curvevel-a	/kaggle/input/waveform-inversion-3/CurveVel_A/data/data5.npy	/kaggle/input/waveform-inversion-3/CurveVel_A/model/model5.npy
5,CurveVel_A,curvevel-a,data6.npy,model6.npy,https://www.googleapis.com/drive/v2/files/1CpRVrJ8Y0xnLA5Dnzlqv6JiP6q5v0cZC,https://www.googleapis.com/drive/v2/files/1qJ23Ih-o8oK4G5NKrjWwvc_JJv4Bmjbd,train,3,curvevel-a	/kaggle/input/waveform-inversion-3/CurveVel_A/data/data6.npy	/kaggle/input/waveform-inversion-3/CurveVel_A/model/model6.npy
4,CurveVel_B,curvevel-b,data5.npy,model5.npy,https://www.googleapis.com/drive/v2/files/19Hg_Rq9CHKx3HvC_1CbqZh4G87KzznpH,https://www.googleapis.com/drive/v2/files/1OVgE8oQm3lXJXZeAXZt8ZIQJ-8T903fW,train,3,curvevel-b	/kaggle/input/waveform-inversion-3/CurveVel_B/data/data5.npy	/kaggle/input/waveform-inversion-3/CurveVel_B/model/model5.npy
5,CurveVel_B,curvevel-b,data6.npy,model6.npy,https://www.googleapis.com/drive/v2/files/1r6OHyXicV_b1SbWBw-gUrm95Hx7tzvCw,https://www.googleapis.com/drive/v2/files/1ni5WVp8EZPISdAbG7FMoH561e6HyKC7V,train,3,curvevel-b	/kaggle/input/waveform-inversion-3/CurveVel_B/data/data6.npy	/kaggle/input/waveform-inversion-3/CurveVel_B/model/model6.npy
8,FlatFault_A,flatfault-a,seis2_1_8.npy,vel2_1_8.npy,https://www.googleapis.com/drive/v2/files/1cUOfT65ag3fLoVf5Vb7xejxvVPAfZjDp,https://www.googleapis.com/drive/v2/files/1NWYySNRdW4Kiyi4ecO0-Z3xr7pGyplA9,train,3,flatfault-a	/kaggle/input/waveform-inversion-3/FlatFault_A/seis2_1_8.npy	/kaggle/input/waveform-inversion-3/FlatFault_A/vel2_1_8.npy
9,FlatFault_A,flatfault-a,seis2_1_9.npy,vel2_1_9.npy,https://www.googleapis.com/drive/v2/files/1bTddYiH2kf6-LqnaKnlZ54A7XRg0ltqC,https://www.googleapis.com/drive/v2/files/1e_0gt5R8gAft_RU3M_KaqO44Vp1oi9ht,train,3,flatfault-a	/kaggle/input/waveform-inversion-3/FlatFault_A/seis2_1_9.npy	/kaggle/input/waveform-inversion-3/FlatFault_A/vel2_1_9.npy
10,FlatFault_A,flatfault-a,seis2_1_10.npy,vel2_1_10.npy,https://www.googleapis.com/drive/v2/files/1F7peR2zeCTzfwspZUEE_uHl45vSdXhey,https://www.googleapis.com/drive/v2/files/1Ag4rPbz7Yq8llEpOd-7MUCiDK9J_H29C,train,3,flatfault-a	/kaggle/input/waveform-inversion-3/FlatFault_A/seis2_1_10.npy	/kaggle/input/waveform-inversion-3/FlatFault_A/vel2_1_10.npy
11,FlatFault_A,flatfault-a,seis2_1_11.npy,vel2_1_11.npy,https://www.googleapis.com/drive/v2/files/1FiuLHzyCL7tqfXYOInFuomIQ6sELaNSK,https://www.googleapis.com/drive/v2/files/1q4ie9h1rDP0c5N0Op4onyW-T5W-ICVwd,train,3,flatfault-a	/kaggle/input/waveform-inversion-3/FlatFault_A/seis2_1_11.npy	/kaggle/input/waveform-inversion-3/FlatFault_A/vel2_1_11.npy
8,FlatFault_B,flatfault-b,seis6_1_8.npy,vel6_1_8.npy,https://www.googleapis.com/drive/v2/files/16EUD9ZVJaCUmJDo_vZSbgmcabRThZezh,https://www.googleapis.com/drive/v2/files/1-S7n57mJWr28q8Q-t3CC17-UrwY7xans,train,3,flatfault-b	/kaggle/input/waveform-inversion-3/FlatFault_B/seis6_1_8.npy	/kaggle/input/waveform-inversion-3/FlatFault_B/vel6_1_8.npy
9,FlatFault_B,flatfault-b,seis6_1_9.npy,vel6_1_9.npy,https://www.googleapis.com/drive/v2/files/1Z_Wnr8JqTtqgKHEWlbYcPvHR4vUj2f48,https://www.googleapis.com/drive/v2/files/14LJiSI-PqhLquXR-i-AdjJJayS8wzdDh,train,3,flatfault-b	/kaggle/input/waveform-inversion-3/FlatFault_B/seis6_1_9.npy	/kaggle/input/waveform-inversion-3/FlatFault_B/vel6_1_9.npy
10,FlatFault_B,flatfault-b,seis6_1_10.npy,vel6_1_10.npy,https://www.googleapis.com/drive/v2/files/1od0R4DET_4ts2zfZmoux9VhnwuVGlUaK,https://www.googleapis.com/drive/v2/files/17xx41rAd8h-DbYocMcZoqPtbsmlYeJe7,train,3,flatfault-b	/kaggle/input/waveform-inversion-3/FlatFault_B/seis6_1_10.npy	/kaggle/input/waveform-inversion-3/FlatFault_B/vel6_1_10.npy
11,FlatFault_B,flatfault-b,seis6_1_11.npy,vel6_1_11.npy,https://www.googleapis.com/drive/v2/files/1GAXeY-L79LS5dshRqubLHGOm819lk0mB,https://www.googleapis.com/drive/v2/files/1T4JyMvDRY5fP1mhO1qQVgN3ArCx7hOgS,train,3,flatfault-b	/kaggle/input/waveform-inversion-3/FlatFault_B/seis6_1_11.npy	/kaggle/input/waveform-inversion-3/FlatFault_B/vel6_1_11.npy
4,FlatVel_A,flatvel-a,data5.npy,model5.npy,https://www.googleapis.com/drive/v2/files/1czzs0i46ZPfbZfslKU8DqPxi_IYrZv07,https://www.googleapis.com/drive/v2/files/13y43ZZskrhlxADssYzm5f86UnOIFVtIr,train,3,flatvel-a	/kaggle/input/waveform-inversion-3/FlatVel_A/data/data5.npy	/kaggle/input/waveform-inversion-3/FlatVel_A/model/model5.npy
5,FlatVel_A,flatvel-a,data6.npy,model6.npy,https://www.googleapis.com/drive/v2/files/1tuGOdmhvLi83PMeCHB4p8mUxJ_AkHanN,https://www.googleapis.com/drive/v2/files/1QK8xx9643NAHBjPHCRIXnceWlhLCnaNq,train,3,flatvel-a	/kaggle/input/waveform-inversion-3/FlatVel_A/data/data6.npy	/kaggle/input/waveform-inversion-3/FlatVel_A/model/model6.npy
4,FlatVel_B,flatvel-b,data5.npy,model5.npy,https://www.googleapis.com/drive/v2/files/1hc0KstqtkZbiPZUYSUfaBLBD-KO9sFQ6,https://www.googleapis.com/drive/v2/files/1WL4QTWsarb_xExrBjY2e-W8GdJbF3JYG,train,3,flatvel-b	/kaggle/input/waveform-inversion-3/FlatVel_B/data/data5.npy	/kaggle/input/waveform-inversion-3/FlatVel_B/model/model5.npy
5,FlatVel_B,flatvel-b,data6.npy,model6.npy,https://www.googleapis.com/drive/v2/files/17_Dw05WMOin2D04W1lgjaVLlQguE360T,https://www.googleapis.com/drive/v2/files/1I9ObKp4xyMqSFSWh6bGW99M_Im62-qG_,train,3,flatvel-b	/kaggle/input/waveform-inversion-3/FlatVel_B/data/data6.npy	/kaggle/input/waveform-inversion-3/FlatVel_B/model/model6.npy
10,Style_A,style-a,data11.npy,model11.npy,https://www.googleapis.com/drive/v2/files/1ZQoJmyNQ4G5el_9kbAaYuMJcxbutJH95,https://www.googleapis.com/drive/v2/files/1kB4ZHTYurI8OOdNFb3C36VOihcXf8rY0,train,3,style-a	/kaggle/input/waveform-inversion-3/Style_A/data/data11.npy	/kaggle/input/waveform-inversion-3/Style_A/model/model11.npy
11,Style_A,style-a,data12.npy,model12.npy,https://www.googleapis.com/drive/v2/files/1N4WzAujSj20m-yJ7HoxR79nZMN5otKyX,https://www.googleapis.com/drive/v2/files/1LfpEX1_cSomdjfJIz9jW129MXrXNuCqG,train,3,style-a	/kaggle/input/waveform-inversion-3/Style_A/data/data12.npy	/kaggle/input/waveform-inversion-3/Style_A/model/model12.npy
12,Style_A,style-a,data13.npy,model13.npy,https://www.googleapis.com/drive/v2/files/15DLIcbMn2DoS65spYPw9ECqNZfSbi0p0,https://www.googleapis.com/drive/v2/files/1tuDlNuteOj9tjUgAwVMXotu8Kf0_1vZ5,train,3,style-a	/kaggle/input/waveform-inversion-3/Style_A/data/data13.npy	/kaggle/input/waveform-inversion-3/Style_A/model/model13.npy
13,Style_A,style-a,data14.npy,model14.npy,https://www.googleapis.com/drive/v2/files/1u7qZXSUCZ0SXTue1EqvIT833yC1XRHGt,https://www.googleapis.com/drive/v2/files/1SebbFbFyZcXZl_DjVkMhpkBguHXHSag6,train,3,style-a	/kaggle/input/waveform-inversion-3/Style_A/data/data14.npy	/kaggle/input/waveform-inversion-3/Style_A/model/model14.npy
14,Style_A,style-a,data15.npy,model15.npy,https://www.googleapis.com/drive/v2/files/1cu8aTSAka-ScQ76TwFlWGH7hbbWXNDlX,https://www.googleapis.com/drive/v2/files/1AO0gyoxlGSjg3QHbtaxAjN8iL9-KL-t2,train,3,style-a	/kaggle/input/waveform-inversion-3/Style_A/data/data15.npy	/kaggle/input/waveform-inversion-3/Style_A/model/model15.npy
10,Style_B,style-b,data11.npy,model11.npy,https://www.googleapis.com/drive/v2/files/1Rzv8p1VBJRisgzcG0nT5e3zhIw-6q5uK,https://www.googleapis.com/drive/v2/files/1nyXICFGzzHQzf2OSj9eFBxg7KXVfGMer,train,3,style-b	/kaggle/input/waveform-inversion-3/Style_B/data/data11.npy	/kaggle/input/waveform-inversion-3/Style_B/model/model11.npy
11,Style_B,style-b,data12.npy,model12.npy,https://www.googleapis.com/drive/v2/files/14y_GB6rr9UHr_itkepaQ13FhbSPIkU6W,https://www.googleapis.com/drive/v2/files/1bX7_x3WJMVffeOZlRkKwbpYehB7qaPDA,train,3,style-b	/kaggle/input/waveform-inversion-3/Style_B/data/data12.npy	/kaggle/input/waveform-inversion-3/Style_B/model/model12.npy
12,Style_B,style-b,data13.npy,model13.npy,https://www.googleapis.com/drive/v2/files/1WQGyTSm8AbD3fmh1nWlJl9ZMwk2drF4N,https://www.googleapis.com/drive/v2/files/18e6UtdwrSjeuqdOoRHuemODuUsWTOVPy,train,3,style-b	/kaggle/input/waveform-inversion-3/Style_B/data/data13.npy	/kaggle/input/waveform-inversion-3/Style_B/model/model13.npy
13,Style_B,style-b,data14.npy,model14.npy,https://www.googleapis.com/drive/v2/files/1srvMWPRjejtKN_sV0HQkcp5E3Fv6DD0q,https://www.googleapis.com/drive/v2/files/1NiXDtX9z4tuxdgpIK9tl1vuDEyVgR0rR,train,3,style-b	/kaggle/input/waveform-inversion-3/Style_B/data/data14.npy	/kaggle/input/waveform-inversion-3/Style_B/model/model14.npy
14,Style_B,style-b,data15.npy,model15.npy,https://www.googleapis.com/drive/v2/files/1T6Zf706RLQHbWJRpFK37SvbN0g4l6RPt,https://www.googleapis.com/drive/v2/files/1b84uggEYQ2Siu85lNP6T2HY-nGT4GjYK,train,3,style-b	/kaggle/input/waveform-inversion-3/Style_B/data/data15.npy	/kaggle/input/waveform-inversion-3/Style_B/model/model15.npy
12,CurveFault_A,curvefault-a,seis2_1_12.npy,vel2_1_12.npy,https://www.googleapis.com/drive/v2/files/16v-82vAJYcRuyoTy2XblOL4l7djcIlz2,https://www.googleapis.com/drive/v2/files/1KlHWJkxthmrs6-p23IZpszcqpsDxHPwI,train,4,curvefault-a	/kaggle/input/waveform-inversion-4/CurveFault_A/seis2_1_12.npy	/kaggle/input/waveform-inversion-4/CurveFault_A/vel2_1_12.npy
13,CurveFault_A,curvefault-a,seis2_1_13.npy,vel2_1_13.npy,https://www.googleapis.com/drive/v2/files/1Av0jdxPUF9VkAEyLCw2Y4xguToIdF0yy,https://www.googleapis.com/drive/v2/files/1E3WtjIdTgHMBdg5y_Luj16M-8QJBYsHQ,train,4,curvefault-a	/kaggle/input/waveform-inversion-4/CurveFault_A/seis2_1_13.npy	/kaggle/input/waveform-inversion-4/CurveFault_A/vel2_1_13.npy
14,CurveFault_A,curvefault-a,seis2_1_14.npy,vel2_1_14.npy,https://www.googleapis.com/drive/v2/files/1hsrKi-fKvv8SjeZIgLvoZ4885aW7FR9c,https://www.googleapis.com/drive/v2/files/1nb5yaTo-3QWJzKzk8Oc5WnQpmDT-fbyM,train,4,curvefault-a	/kaggle/input/waveform-inversion-4/CurveFault_A/seis2_1_14.npy	/kaggle/input/waveform-inversion-4/CurveFault_A/vel2_1_14.npy
15,CurveFault_A,curvefault-a,seis2_1_15.npy,vel2_1_15.npy,https://www.googleapis.com/drive/v2/files/1OU3BHVGkTd-sTXYGb3lTogmGf_8fggw0,https://www.googleapis.com/drive/v2/files/1ihFpwssaA_38fpWILPw08m_g4mW9K4uc,train,4,curvefault-a	/kaggle/input/waveform-inversion-4/CurveFault_A/seis2_1_15.npy	/kaggle/input/waveform-inversion-4/CurveFault_A/vel2_1_15.npy
12,CurveFault_B,curvefault-b,seis6_1_12.npy,vel6_1_12.npy,https://www.googleapis.com/drive/v2/files/1m8ic87qWce2T7NSnwdNVTiIfuZjgdKeT,https://www.googleapis.com/drive/v2/files/1Ua8MgXljn9JCGcI8ASmFJ63LXNT_fSP4,train,4,curvefault-b	/kaggle/input/waveform-inversion-4/CurveFault_B/seis6_1_12.npy	/kaggle/input/waveform-inversion-4/CurveFault_B/vel6_1_12.npy
13,CurveFault_B,curvefault-b,seis6_1_13.npy,vel6_1_13.npy,https://www.googleapis.com/drive/v2/files/1NdK5dapWsXkGRBecXCO_C5JAKfPRu7R2,https://www.googleapis.com/drive/v2/files/1xKxYxx8UG7ErUhYEBE9vebL33AEXvV5l,train,4,curvefault-b	/kaggle/input/waveform-inversion-4/CurveFault_B/seis6_1_13.npy	/kaggle/input/waveform-inversion-4/CurveFault_B/vel6_1_13.npy
14,CurveFault_B,curvefault-b,seis6_1_14.npy,vel6_1_14.npy,https://www.googleapis.com/drive/v2/files/1R8pLXGjUhDq9J1-nB4GnuePouAzCxvS4,https://www.googleapis.com/drive/v2/files/1y-m38A73dYdNN3TevFLoj7feC_DBnhOm,train,4,curvefault-b	/kaggle/input/waveform-inversion-4/CurveFault_B/seis6_1_14.npy	/kaggle/input/waveform-inversion-4/CurveFault_B/vel6_1_14.npy
15,CurveFault_B,curvefault-b,seis6_1_15.npy,vel6_1_15.npy,https://www.googleapis.com/drive/v2/files/1wI_AwgDhTFJu65F7jCUqV9pi1O2UxHke,https://www.googleapis.com/drive/v2/files/1PhWZ2fn0ltyEd9d2El7QIM6UDZI8eRcS,train,4,curvefault-b	/kaggle/input/waveform-inversion-4/CurveFault_B/seis6_1_15.npy	/kaggle/input/waveform-inversion-4/CurveFault_B/vel6_1_15.npy
6,CurveVel_A,curvevel-a,data7.npy,model7.npy,https://www.googleapis.com/drive/v2/files/14Mlx4o91KQbnuTfSR4jFE8y1W76nMt80,https://www.googleapis.com/drive/v2/files/1QnsktoNhwGgMGvcpsLjo0OGOju10__-5,train,4,curvevel-a	/kaggle/input/waveform-inversion-4/CurveVel_A/data/data7.npy	/kaggle/input/waveform-inversion-4/CurveVel_A/model/model7.npy
7,CurveVel_A,curvevel-a,data8.npy,model8.npy,https://www.googleapis.com/drive/v2/files/10TltmqAiqik6AqdQrSBo4qCvaf5I_Eql,https://www.googleapis.com/drive/v2/files/1WD12PKWo-lOPpTk1rlwEv8BtZtizJajH,train,4,curvevel-a	/kaggle/input/waveform-inversion-4/CurveVel_A/data/data8.npy	/kaggle/input/waveform-inversion-4/CurveVel_A/model/model8.npy
6,CurveVel_B,curvevel-b,data7.npy,model7.npy,https://www.googleapis.com/drive/v2/files/15-lyQiOFnHvcAhXBriVn1-pcSWbhQWF0,https://www.googleapis.com/drive/v2/files/1r925cAwyU0YG1ANn4MHlEPHFSl1Q4RVd,train,4,curvevel-b	/kaggle/input/waveform-inversion-4/CurveVel_B/data/data7.npy	/kaggle/input/waveform-inversion-4/CurveVel_B/model/model7.npy
7,CurveVel_B,curvevel-b,data8.npy,model8.npy,https://www.googleapis.com/drive/v2/files/1eaPcpRnVongMuZy2sd1Q4E-z0nYRzjSk,https://www.googleapis.com/drive/v2/files/1con-meC-KFVYQTqGhzurZ8xfnaqV1rUJ,train,4,curvevel-b	/kaggle/input/waveform-inversion-4/CurveVel_B/data/data8.npy	/kaggle/input/waveform-inversion-4/CurveVel_B/model/model8.npy
12,FlatFault_A,flatfault-a,seis2_1_12.npy,vel2_1_12.npy,https://www.googleapis.com/drive/v2/files/1kCeDiOUdHI5Ls3_U3I13y_bMD9I8hu0W,https://www.googleapis.com/drive/v2/files/1KcXTZEQQr120LsrMyds6MxHSPKg9M7a6,train,4,flatfault-a	/kaggle/input/waveform-inversion-4/FlatFault_A/seis2_1_12.npy	/kaggle/input/waveform-inversion-4/FlatFault_A/vel2_1_12.npy
13,FlatFault_A,flatfault-a,seis2_1_13.npy,vel2_1_13.npy,https://www.googleapis.com/drive/v2/files/1tGq9Dyr_gKC0jinLlfWvnr1TMB74-ugd,https://www.googleapis.com/drive/v2/files/1ImL62EIrm6q8R_ZmUVZYwGnzjJeVwsVy,train,4,flatfault-a	/kaggle/input/waveform-inversion-4/FlatFault_A/seis2_1_13.npy	/kaggle/input/waveform-inversion-4/FlatFault_A/vel2_1_13.npy
14,FlatFault_A,flatfault-a,seis2_1_14.npy,vel2_1_14.npy,https://www.googleapis.com/drive/v2/files/1b2lSSr1UeuFs4QflReQv49uW2gBv8BTp,https://www.googleapis.com/drive/v2/files/12w3I9I0XMUI3nUNZmI-5GKKSXkRVc7iL,train,4,flatfault-a	/kaggle/input/waveform-inversion-4/FlatFault_A/seis2_1_14.npy	/kaggle/input/waveform-inversion-4/FlatFault_A/vel2_1_14.npy
15,FlatFault_A,flatfault-a,seis2_1_15.npy,vel2_1_15.npy,https://www.googleapis.com/drive/v2/files/1KVZI8Nsat1g-Eatd6jYohVMuQOeIrNPU,https://www.googleapis.com/drive/v2/files/1GEtFmvu-vJ60seytPkDRPOvCPrQt7jL5,train,4,flatfault-a	/kaggle/input/waveform-inversion-4/FlatFault_A/seis2_1_15.npy	/kaggle/input/waveform-inversion-4/FlatFault_A/vel2_1_15.npy
12,FlatFault_B,flatfault-b,seis6_1_12.npy,vel6_1_12.npy,https://www.googleapis.com/drive/v2/files/1IZc08TfM2lI0-HdXBSvHY__AmKbOxJ_c,https://www.googleapis.com/drive/v2/files/1_uAF-Cc3cOqUTGOGv-Z0dUr7wS2bsdcC,train,4,flatfault-b	/kaggle/input/waveform-inversion-4/FlatFault_B/seis6_1_12.npy	/kaggle/input/waveform-inversion-4/FlatFault_B/vel6_1_12.npy
13,FlatFault_B,flatfault-b,seis6_1_13.npy,vel6_1_13.npy,https://www.googleapis.com/drive/v2/files/1Sr8ed5QZFVSqIEMra5L-e5MnwLEMi_F9,https://www.googleapis.com/drive/v2/files/1ztQ7GU1Qnw_eCHOhfKZegHBY3PMF5OyK,train,4,flatfault-b	/kaggle/input/waveform-inversion-4/FlatFault_B/seis6_1_13.npy	/kaggle/input/waveform-inversion-4/FlatFault_B/vel6_1_13.npy
14,FlatFault_B,flatfault-b,seis6_1_14.npy,vel6_1_14.npy,https://www.googleapis.com/drive/v2/files/1eLq1ExUfSjfDPywctIgRQvhr_ce5fUwh,https://www.googleapis.com/drive/v2/files/1Usav6H25NJT2JCSTUjExJ8FwiaSoE0_0,train,4,flatfault-b	/kaggle/input/waveform-inversion-4/FlatFault_B/seis6_1_14.npy	/kaggle/input/waveform-inversion-4/FlatFault_B/vel6_1_14.npy
15,FlatFault_B,flatfault-b,seis6_1_15.npy,vel6_1_15.npy,https://www.googleapis.com/drive/v2/files/15M1iCopymFtj-rDQB9Q2dKrBIppb-4UN,https://www.googleapis.com/drive/v2/files/1rHc4I9VOQJDA5BoIjO-JmNPrTRpJ2Hoe,train,4,flatfault-b	/kaggle/input/waveform-inversion-4/FlatFault_B/seis6_1_15.npy	/kaggle/input/waveform-inversion-4/FlatFault_B/vel6_1_15.npy
6,FlatVel_A,flatvel-a,data7.npy,model7.npy,https://www.googleapis.com/drive/v2/files/1-obRvZk5NQLXkNnnpYimZuG0ywI9ODfP,https://www.googleapis.com/drive/v2/files/1yDkGYvW_lG4efI3gX5k5lmF8CndBV6_t,train,4,flatvel-a	/kaggle/input/waveform-inversion-4/FlatVel_A/data/data7.npy	/kaggle/input/waveform-inversion-4/FlatVel_A/model/model7.npy
7,FlatVel_A,flatvel-a,data8.npy,model8.npy,https://www.googleapis.com/drive/v2/files/1vZ8gsdrXePKZolNbLezQzdddFNJlpJJp,https://www.googleapis.com/drive/v2/files/1mWjjZWvTHnVVae_LILWe9v7oi0ZJsIBA,train,4,flatvel-a	/kaggle/input/waveform-inversion-4/FlatVel_A/data/data8.npy	/kaggle/input/waveform-inversion-4/FlatVel_A/model/model8.npy
6,FlatVel_B,flatvel-b,data7.npy,model7.npy,https://www.googleapis.com/drive/v2/files/1Ly0CnRK3yXjMM9lnOxUerkc7Cn0ueNcM,https://www.googleapis.com/drive/v2/files/1A6cpMQn_v24-XEDbVYNABSd_5GC2U8kB,train,4,flatvel-b	/kaggle/input/waveform-inversion-4/FlatVel_B/data/data7.npy	/kaggle/input/waveform-inversion-4/FlatVel_B/model/model7.npy
7,FlatVel_B,flatvel-b,data8.npy,model8.npy,https://www.googleapis.com/drive/v2/files/1ZRzD1vd44PxdJVyJjoLd_oFpkUwf8VB-,https://www.googleapis.com/drive/v2/files/1CCSRR2IOfqWPgTApTS0Iars7g9W8F7fD,train,4,flatvel-b	/kaggle/input/waveform-inversion-4/FlatVel_B/data/data8.npy	/kaggle/input/waveform-inversion-4/FlatVel_B/model/model8.npy
15,Style_A,style-a,data16.npy,model16.npy,https://www.googleapis.com/drive/v2/files/1CkDTICYehPDhIyq2o6YIOrsZaLIQGDjU,https://www.googleapis.com/drive/v2/files/1kuaAAPKR2Guubko6uRE5Ohv8DYAcNXhb,train,4,style-a	/kaggle/input/waveform-inversion-4/Style_A/data/data16.npy	/kaggle/input/waveform-inversion-4/Style_A/model/model16.npy
16,Style_A,style-a,data17.npy,model17.npy,https://www.googleapis.com/drive/v2/files/1C8gJeakPhArANGQH1f-00NlCCkgynCr0,https://www.googleapis.com/drive/v2/files/1nqXxxGaetgk4Qe6eCdSu5FE2c5vLfWd1,train,4,style-a	/kaggle/input/waveform-inversion-4/Style_A/data/data17.npy	/kaggle/input/waveform-inversion-4/Style_A/model/model17.npy
17,Style_A,style-a,data18.npy,model18.npy,https://www.googleapis.com/drive/v2/files/1Ku2o_zzCbE0VJGz8wcmxCqR88FR9WCDT,https://www.googleapis.com/drive/v2/files/139F7w_2ZWD8HGg_8KJwX2XFe5y-yjQ-s,train,4,style-a	/kaggle/input/waveform-inversion-4/Style_A/data/data18.npy	/kaggle/input/waveform-inversion-4/Style_A/model/model18.npy
