idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strTags,dateModified
17187,Derby,Ordinary Drink,Alcoholic,Cocktail glass,Pour all ingredients into a mixing glass with ice. Stir. Strain into a cocktail glass. Garnish with a sprig of fresh mint in the drink.,https://www.thecocktaildb.com/images/media/drink/52weey1606772672.jpg,"Classic,IBA",2017-09-02 11:45:56
14272,Addison Special,Cocktail,Alcoholic,Old-fashioned glass,Combine ingredients in the order listed into a shaker. Fill half full with ice and shake well. Strain into glass with ice and garnish with a cherry and orange wedge.,https://www.thecocktaildb.com/images/media/drink/4vo5651493068493.jpg,,2017-04-24 22:14:53
17206,Mint Julep,Ordinary Drink,Alcoholic,Collins glass,"In a highball glass gently muddle the mint, sugar and water. Fill the glass with cracked ice, add Bourbon and stir well until the glass is well frosted. Garnish with a mint sprig.",https://www.thecocktaildb.com/images/media/drink/squyyq1439907312.jpg,"IBA,ContemporaryClassic",2015-08-18 15:15:12
13377,Sea breeze,Ordinary Drink,Alcoholic,Highball glass,Build all ingredients in a highball glass filled with ice. Garnish with lime wedge.,https://www.thecocktaildb.com/images/media/drink/7rfuks1504371562.jpg,"IBA,ContemporaryClassic",2017-09-02 17:59:22
178333,Raspberry Julep,Cocktail,Alcoholic,Cordial glass,"Softly muddle the mint leaves and raspberry syrup in the bottom of the cup. Add crushed ice and Bourbon to the cup and then stir. Top with more ice, garnish with a mint sprig.",https://www.thecocktaildb.com/images/media/drink/hyztmx1598719265.jpg,,
16405,A Piece of Ass,Other / Unknown,Alcoholic,Highball glass,Put ice in glass. Pour in shots. Fill with Sour Mix.,https://www.thecocktaildb.com/images/media/drink/tqxyxx1472719737.jpg,,2016-09-01 09:48:57
15024,Absolutely Cranberry Smash,Ordinary Drink,Alcoholic,Cocktail glass,Stir ingredients together. Serve over ice.,https://www.thecocktaildb.com/images/media/drink/vqwstv1472811884.jpg,,2016-09-02 11:24:44
178313,Halloween Punch,Punch / Party Drink,Alcoholic,Punch bowl,"Tip the cherry juice, orange peel, chilli, cinnamon sticks, cloves and ginger into a large saucepan. Simmer for 5 mins, then turn off the heat. Leave to cool, then chill for at least 4 hrs, or up to 2 days – the longer you leave it the more intense the flavours. If serving to young children, take the chilli out after a few hours.

When you’re ready to serve, pour the juice into a jug. Serve in glass bottles or glasses and pop a straw in each. If you're adding vodka, do so at this stage. Dangle a fangs sweet from each glass.",https://www.thecocktaildb.com/images/media/drink/7hcgyj1571687671.jpg,Halloween,
17105,501 Blue,Ordinary Drink,Alcoholic,Collins Glass,Mix equal amounts into a glass with ice.,https://www.thecocktaildb.com/images/media/drink/ywxwqs1461867097.jpg,,2016-04-28 19:11:37
12916,Egg Nog - Healthy,Punch / Party Drink,Optional alcohol,Collins Glass,"Whip egg substitute and sugar together, combine with the two kinds of milk, vanilla, and rum. Mix well. Chill over night. Sprinkle with nutmeg. Makes 6 servings.",https://www.thecocktaildb.com/images/media/drink/qxuppv1468875308.jpg,,2016-07-18 21:55:08
11991,Queen Elizabeth,Ordinary Drink,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vpqspv1478963339.jpg,,2016-11-12 15:08:59
11146,Bourbon Sling,Ordinary Drink,Alcoholic,Highball glass,"In a shaker half-filled with ice cubes, combine the sugar, water, lemon juice, and bourbon. Shake well. Strain well. Strain into a highball glass. Garnish with the lemon twist.",https://www.thecocktaildb.com/images/media/drink/3s36ql1504366260.jpg,,2017-09-02 16:31:00
12772,Iced Coffee Fillip,Coffee / Tea,Alcoholic,Coffee mug,Mix together in a coffee mug and chill before serving.,https://www.thecocktaildb.com/images/media/drink/sxtxrp1454514223.jpg,,2016-02-03 15:43:43
12746,Nuked Hot Chocolate,Cocoa,Non alcoholic,Coffee mug,"Mix with a bit of milk (1 oz or so) in coffee mug. Nuke mug for about 30-50 seconds. Stir until the heated cocoa dissolves. Fill mug with milk. Nuke for 1-2 minutes, depending on wattage and preferences as to burnt mouth parts.",https://www.thecocktaildb.com/images/media/drink/xcu6nb1487603142.jpg,,2017-02-20 15:05:43
16985,Shot-gun,Shot,Alcoholic,Shot glass,Pour one part Jack Daneils and one part Jim Beam into shot glass then float Wild Turkey on top.,https://www.thecocktaildb.com/images/media/drink/2j1m881503563583.jpg,,2017-08-24 09:33:03
14510,Bailey's Dream Shake,Soft Drink,Alcoholic,Collins glass,Blend ingredients for 30 seconds. Definitely refreshing for a hot summer's day !,https://www.thecocktaildb.com/images/media/drink/qxrvqw1472718959.jpg,,2016-09-01 09:35:59
178320,Banana Cream Pi,Cocktail,Alcoholic,Wine Glass,Serve over ice.,https://www.thecocktaildb.com/images/media/drink/m5p67n1582474609.jpg,,
178329,Captain Kidd's Punch,Cocktail,Alcoholic,Collins glass,Mix all ingredients together in a shaker and strain into a collins glass. Use Caribbean dark Rum for a sweeter taste.,https://www.thecocktaildb.com/images/media/drink/d83spj1596017390.jpg,,
17167,Raspberry Cooler,Other / Unknown,Alcoholic,Highball glass,Pour the raspberry vodka and soda into a highball glass almost filled with ice cubes. Stir well.,https://www.thecocktaildb.com/images/media/drink/suqyyx1441254346.jpg,,2015-09-03 05:25:46
12782,Thai Coffee,Coffee / Tea,Non alcoholic,Highball glass,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,,2015-09-03 03:23:45
12702,Lemouroudji,Other / Unknown,Non alcoholic,Highball Glass,"Juice the lemons. Peel and grate the ginger. Place the grated ginger and a liberal dash of the cayenne pepper into a piece of cheesecloth, and tie it into a knot. Let soak in the water. After 15 minutes or so, add the sugar, and the lemon juice. Chill, and serve.",https://www.thecocktaildb.com/images/media/drink/eirmo71487603745.jpg,,2017-02-20 15:15:45
178348,Winter Paloma,Cocktail,Alcoholic,Highball glass,Everyone’s favourite Paloma gets a delicious Indian makeover. Tequila reposado infused with “Timur Pepper” which has citrusy & grapefruit notes and is grown at the foothills of Himalaya. It also produces a slightly numbing and tingling sensation on your lip when consumed. We have also spiced up the fresh grapefruit juice with the warming spice blend from Himalaya. The combination of all these interesting elements has allowed us to elevate your Paloma sipping experience.,https://www.thecocktaildb.com/images/media/drink/u5f0pz1614007748.jpg,Winter,
12798,Coffee Liqueur,Homemade Liqueur,Alcoholic,Collins Glass,"Combine coffee, sugar and water. Simmer 1 hour and let cool. Add vanilla and vodka. Age in sealed jar 2 to 3 weeks.",https://www.thecocktaildb.com/images/media/drink/ryvtsu1441253851.jpg,,2015-09-03 05:17:31
11424,Godmother,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour vodka and amaretto into an old-fashioned glass over ice and serve.,https://www.thecocktaildb.com/images/media/drink/quksqg1582582597.jpg,"IBA,ContemporaryClassic",2017-09-02 17:16:24
13807,After Five,Shot,Alcoholic,Shot glass,"1. Pour Kahlua into shot glass to about 1/2 full. 2. Using a spoon(inverted), slowly pour in the Peppermint Schnapps until glass is about 3/4 full. Done correctly, the Schnapps will flow under the Kahlua for a clear layer. 3. Again using a spoon, but this time right side up, slowly top off the glass with a layer of Bailey's. Be careful to place the spoon right at the top of the Kahlua layer and to raise it as the glass fills up. Done correctly, this will provide a layer of Bailey's floating over the Kahlua. 4. Toss it down all at once for something like a Peppermint Pattie, WITH A BANG!!! NOTE: Best if all ingredients are chilled",https://www.thecocktaildb.com/images/media/drink/sk3lr91493068595.jpg,,2017-04-24 22:16:35
11403,Gin And Tonic,Ordinary Drink,Alcoholic,Highball glass,Pour the gin and the tonic water into a highball glass almost filled with ice cubes. Stir well. Garnish with the lime wedge.,https://www.thecocktaildb.com/images/media/drink/k0508k1668422436.jpg,,2016-08-28 18:37:11
17836,Acapulco,Ordinary Drink,Alcoholic,Old-fashioned glass,Combine and shake all ingredients (except mint) with ice and strain into an old-fashioned glass over ice cubes. Add the sprig of mint and serve.,https://www.thecocktaildb.com/images/media/drink/il9e0r1582478841.jpg,,2016-09-02 11:26:16
11419,Gin Swizzle,Ordinary Drink,Alcoholic,Highball glass,"In a shaker half-filled with ice cubes, combine the lime juice, sugar, gin, and bitters. Shake well. Almost fill a colling glass with ice cubes. Stir until the glass is frosted. Strain the mixture in the shaker into the glass and add the club soda.",https://www.thecocktaildb.com/images/media/drink/sybce31504884026.jpg,,2017-09-08 16:20:26
12420,Tuxedo Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg,"IBA,Classic",2017-09-02 12:42:31
12186,Shanghai Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/ttyrxr1478820678.jpg,,2016-11-10 23:31:18
12670,Fruit Cooler,Other / Unknown,Non alcoholic,Highball Glass,"Toss strawberries with sugar, and let sit overnight in refrigerator. Cut lemon, reserve two slices. Juice the rest. Mix together the lemon juice, strawberries, apple juice, and soda water. Add slices of lemon (decor, really). In glasses, put ice cubes, and a slice of apple. Pour drink in, and serve.",https://www.thecocktaildb.com/images/media/drink/i3tfn31484430499.jpg,,2017-01-14 21:48:19
178340,Garibaldi Negroni,Cocktail,Alcoholic,Highball glass,Mix together in a shaker and garnish with a simple orange slice. Fill your vitamin C and cocktail fix at the same time!,https://www.thecocktaildb.com/images/media/drink/kb4bjg1604179771.jpg,Orange,
17222,A1,Cocktail,Alcoholic,Cocktail glass,"Pour all ingredients into a cocktail shaker, mix and serve over ice into a chilled glass.",https://www.thecocktaildb.com/images/media/drink/2x8thr1504816928.jpg,,2017-09-07 21:42:09
13070,Fahrenheit 5000,Shot,Alcoholic,Shot glass,Cover bottom of shot glass with Tabasco Sauce and then fill with half Firewater and half Absolut Peppar.,https://www.thecocktaildb.com/images/media/drink/tysssx1473344692.jpg,,2016-09-08 15:24:52
15328,Zorro,Coffee / Tea,Alcoholic,Coffee Mug,add all and pour black coffee and add whipped cream on top.,https://www.thecocktaildb.com/images/media/drink/kvvd4z1485621283.jpg,,2017-01-28 16:34:43
13042,Sunny Holiday Punch,Punch / Party Drink,Optional alcohol,Punch bowl,Combine all ingredients in a punch bowl.,https://www.thecocktaildb.com/images/media/drink/rywtwy1468924758.jpg,,2016-07-19 11:39:18
16984,Radioactive Long Island Iced Tea,Ordinary Drink,Alcoholic,Collins Glass,Pour all ingredients over ice in a very tall glass. Sip cautiously.,https://www.thecocktaildb.com/images/media/drink/rdvqmh1503563512.jpg,,2017-08-24 09:31:52
11011,After Supper Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/quyxwu1483387610.jpg,,2017-01-02 20:06:50
13194,Damned if you do,Shot,Alcoholic,Shot glass,Pour into shot glass. Put in mouth. Repeat as deemed necessary.,https://www.thecocktaildb.com/images/media/drink/ql7bmx1503565106.jpg,,2017-08-24 09:58:26
12450,Victor,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/voapgc1492976416.jpg,,2017-04-23 20:40:16
12198,Sidecar Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/ewjxui1504820428.jpg,,2017-09-07 22:40:28
13971,Irish Coffee,Coffee / Tea,Alcoholic,Irish coffee cup,"Heat the coffee, whiskey and sugar; do not boil. Pour into glass and top with cream; serve hot.",https://www.thecocktaildb.com/images/media/drink/sywsqw1439906999.jpg,"IBA,ContemporaryClassic",2015-08-18 15:09:59
14446,Kool-Aid Slammer,Shot,Alcoholic,Shot glass,"Fill half the shot glass with the kool-aid first. Then put a paper towel over the top of the glass and slowly pour in the vodka. If you do it right, you should be able to see that the two liquids are separated, with the vodka on top. Now slam it! The last thing you'll taste is the kool-aid.",https://www.thecocktaildb.com/images/media/drink/kugu2m1504735473.jpg,,2017-09-06 23:04:33
11983,Quaker's Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/yrqppx1478962314.jpg,,2016-11-12 14:51:54
17233,Salted Toffee Martini,Cocktail,Alcoholic,Cocktail glass,"Add ice, toffee gin, chocolate liqueur and Amaretto to a cocktail shaker and shake vigorously. 
Pour the chocolate syrup into a saucer and dip the top of a martini glass into the sauce. Grate some of the Willie\'s sea salt chocolate into another saucer and dip the coated glass, so the flakes stick to the sauce, creating a chocolate rim!
Pour the contents of the shaker into your chocolatey glass and sprinkle with more grated chocolate - enjoy!  ",https://www.thecocktaildb.com/images/media/drink/3s6mlr1509551211.jpg,,2017-11-01 15:46:51
14029,57 Chevy with a White License Plate,Cocktail,Alcoholic,Highball glass,1. Fill a rocks glass with ice 2.add white creme de cacao and vodka 3.stir,https://www.thecocktaildb.com/images/media/drink/qyyvtu1468878544.jpg,,2016-07-18 22:49:04
15515,Tennesee Mud,Coffee / Tea,Alcoholic,Coffee Mug,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,,2015-09-03 03:02:50
16485,Flaming Lamborghini,Cocktail,Alcoholic,Cocktail glass,"Pour the Sambuca and Kahlua into the Cocktail Glass and give the drinker a straw. Pour the Baileys and Blue Curacao into two sepsrate shot glasses either side of the cocktail glass. Set light the concotion in the cocktail glass and start to drink through the straw (this drink should be drunk in one) , as the bottom of the glass is reached put out the fire by pouring the Baileys and Blue Curacao into the cocktail glass and keep drinking till it's all gone!!",https://www.thecocktaildb.com/images/media/drink/yywpss1461866587.jpg,,2016-04-28 19:03:07
178345,Hot Toddy,Cocktail,Alcoholic,Irish coffee cup,"STEP 1
Whisk the whisky and honey together and split between 2 heatproof glasses. Add half of the cinnamon stick to each, then top up with 200ml boiling water.

STEP 2
Add a splash of lemon juice to each, then taste and add more to your preference. Finish each with a slice of lemon, studded with a clove, and serve immediately.",https://www.thecocktaildb.com/images/media/drink/ggx0lv1613942306.jpg,Winter,
11963,Port Wine Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Stir ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/qruprq1441553976.jpg,,2015-09-06 16:39:36
12730,Castillian Hot Chocolate,Cocoa,Non alcoholic,Coffee mug,"Shift the cocoa and sugar together into a medium-sized saucepan. Dissolve the cornstarch in the water, and stir into the cocoa and sugar until it is a smooth paste. Begin heating the mixture, stirring it with a whisk, and gradually pour in the milk. Continue stirring with the whisk as you bring the liquid to a simmer. Allow the chocolate to simmer for about 10 minutes, stirring often, until it is thick, glossy and completely smooth. Serve steaming hot in coffee mug. Serves six.",https://www.thecocktaildb.com/images/media/drink/3nbu4a1487603196.jpg,,2017-02-20 15:06:36
11224,Casino Royale,Ordinary Drink,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.",https://www.thecocktaildb.com/images/media/drink/3qpv121504366699.jpg,,2017-09-02 16:38:19
15178,Texas Rattlesnake,Shot,Alcoholic,Highball glass,"Mix all ingredients and Shake well. Sweet at first, with a BITE at the end...",https://www.thecocktaildb.com/images/media/drink/rtohqp1504889750.jpg,,2017-09-08 17:55:50
15639,Texas Sling,Shake,Alcoholic,Wine Glass,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,,2017-09-08 18:02:39
12674,Fruit Shake,Other / Unknown,Non alcoholic,Highball Glass,Blend til smooth.,https://www.thecocktaildb.com/images/media/drink/q0fg2m1484430704.jpg,,2017-01-14 21:51:44
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,Combine ingredients with ice and stir until well-chilled. Strain into a chilled cocktail glass.,https://www.thecocktaildb.com/images/media/drink/ojsezf1582477277.jpg,"Alcoholic,Sweet,DateNight,USA",
178369,Cocktail Horse’s Neck,Cocktail,Alcoholic,Highball glass,"Wash and brush an organic, untreated lemon, then cut a spiral of lemon peel, using a citrus peel. If it is too large, cut it with a sharp knife.

Put some ice in a tall tumbler glass, place the lemon peel inside and pour the cognac, add the ginger beer and let 2-3 drops of Angostura fall into it. Easy to do, but once you try it you'll love it.",https://www.thecocktaildb.com/images/media/drink/4vobt21643844913.jpg,,
15330,Orange Crush,Shot,Alcoholic,Shot glass,Add all ingredients to tumbler-Pour as shot,https://www.thecocktaildb.com/images/media/drink/zvoics1504885926.jpg,,2017-09-08 16:52:06
11128,Boston Sidecar,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/qzs5d11504365962.jpg,,2017-09-02 16:26:02
11113,Bloody Mary,Ordinary Drink,Alcoholic,Old-fashioned glass,"Stirring gently, pour all ingredients into highball glass. Garnish.",https://www.thecocktaildb.com/images/media/drink/t6caa21582485702.jpg,"IBA,ContemporaryClassic",2015-08-18 15:09:14
178312,Bloody Punch,Punch / Party Drink,Alcoholic,Punch bowl,"Place the thawed strawberries in a large bowl. Mash them with a fork to ensure no large chunks.

In a punch bowl or pitcher, combine mashed strawberries, lime pulp and soda. Mix well.

Add blueberries and raisins. They will float and look like bugs in the punch.",https://www.thecocktaildb.com/images/media/drink/5yhd3n1571687385.jpg,Halloween,
11766,Midnight Cowboy,Ordinary Drink,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/vsxxwy1441208133.jpg,,2015-09-02 16:35:33
11528,Irish Spring,Ordinary Drink,Alcoholic,Collins glass,"Pour all ingredients (except orange slice and cherry) into a collins glass over ice cubes. Garnish with the slice of orange, add the cherry on top, and serve.",https://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,,2017-09-08 16:33:03
14071,Belgian Blue,Soft Drink,Alcoholic,Highball glass,Just pour all ingredients in the glass and stir...,https://www.thecocktaildb.com/images/media/drink/jylbrq1582580066.jpg,,2015-09-03 02:56:59
12434,Valencia Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/9myuc11492975640.jpg,,2017-04-23 20:27:20
178341,Orange Rosemary Collins,Cocktail,Alcoholic,Highball glass,Add the spirits to the bottom of the glass and top equally with the mixer drinks. Garnish with orange slices inside the glass as well as some rosemary on top.,https://www.thecocktaildb.com/images/media/drink/mokcas1604179977.jpg,Citrus,
16262,H.D.,Coffee / Tea,Alcoholic,Beer mug,Mix the whisky and Baileys Cream in a beer-glass (at least 50 cl). Fill the rest of the glass with coffee.,https://www.thecocktaildb.com/images/media/drink/upusyu1472667977.jpg,,2016-08-31 19:26:18
11870,Orange Oasis,Ordinary Drink,Alcoholic,Highball glass,"Shake brandy, gin, and orange juice with ice and strain into a highball glass over ice cubes. Fill with ginger ale, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/su1olx1582473812.jpg,,2015-09-02 05:25:23
12708,Banana Cantaloupe Smoothie,Other / Unknown,Non alcoholic,Highball Glass,"Juice cantaloupe, pour juice into blender, add banana, and liquify.",https://www.thecocktaildb.com/images/media/drink/uqxqsy1468876703.jpg,,2016-07-18 22:18:23
17247,The Last Word,Cocktail,Alcoholic,Cocktail glass,Shake with ice and strain into a cocktail glass.,https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg,,2017-12-19 16:57:04
